case,event,role
5,138,15
5,139,15
5,142,15
5,143,15
5,144,15
5,152,15
5,123,15
5,124,15
5,140,15
5,141,15
6,26,13
6,27,13
6,28,13
6,29,13
6,30,13
6,36,13
6,37,13
6,44,13
6,45,13
6,48,13
6,172,13
6,186,13
6,31,13
6,56,6
6,249,6
6,250,6
6,251,6
6,252,6
6,254,6
6,256,13
6,253,6
6,63,13
6,255,13
6,257,13
6,259,13
6,64,6
6,67,6
6,69,6
6,76,6
6,77,6
6,82,6
6,88,6
6,89,6
6,90,6
6,97,6
6,116,6
6,117,6
6,118,6
6,119,6
6,121,6
6,122,6
6,132,6
6,136,6
6,138,15
6,139,15
6,141,15
6,142,15
6,143,15
6,144,15
6,152,6
6,249,6
6,286,6
6,326,6
6,373,6
6,120,6
6,140,15
7,26,13
7,27,13
7,28,13
7,29,13
7,30,13
7,36,13
7,37,13
7,44,13
7,45,13
7,172,13
7,186,13
7,31,13
7,48,6
7,56,6
7,249,6
7,250,6
7,251,6
7,252,6
7,254,6
7,253,6
7,256,13
7,63,13
7,255,13
7,257,13
7,259,13
7,64,6
7,67,6
7,69,6
7,76,6
7,77,6
7,82,6
7,88,6
7,89,6
7,90,6
7,97,6
7,116,6
7,117,6
7,118,6
7,119,6
7,122,6
7,125,6
7,131,6
7,249,6
7,286,6
7,326,6
7,373,6
7,132,15
7,136,15
7,138,15
7,139,15
7,142,15
7,143,15
7,144,15
7,152,15
7,123,15
7,124,15
7,140,15
7,141,15
8,26,13
8,27,13
8,28,13
8,29,13
8,30,13
8,36,13
8,37,13
8,44,13
8,45,13
8,172,13
8,186,13
8,31,13
8,48,6
8,56,6
8,57,6
8,120,6
8,121,6
8,140,6
8,141,6
8,64,6
8,69,6
8,76,6
8,77,6
8,82,6
8,84,6
8,85,6
8,88,6
8,89,6
8,90,6
8,97,6
8,116,6
8,117,6
8,118,6
8,119,6
8,249,6
8,286,6
8,326,6
8,373,6
8,122,6
8,132,6
8,136,6
8,138,6
8,139,6
8,142,6
8,143,6
8,144,6
8,152,6
9,26,23
9,27,23
9,28,23
9,29,23
9,30,23
9,36,23
9,37,23
9,44,23
9,45,23
9,48,23
9,172,23
9,186,23
9,31,23
9,56,6
9,249,6
9,250,6
9,251,6
9,253,6
9,252,6
9,254,6
9,255,6
9,256,6
9,257,6
9,63,6
9,64,6
9,67,6
9,69,6
9,76,6
9,77,6
9,82,6
9,88,6
9,89,6
9,90,6
9,97,6
9,249,6
9,259,6
9,286,6
9,185,6
9,210,6
9,211,6
9,215,6
9,216,6
9,217,6
9,219,6
9,220,6
9,223,6
9,230,6
9,218,6
9,228,6
9,229,6
9,116,6
9,117,6
9,118,6
9,119,6
9,122,6
9,125,6
9,131,6
9,326,6
9,373,6
9,123,6
9,124,6
9,132,6
9,136,6
9,138,6
9,139,6
9,141,6
9,142,6
9,143,6
9,144,6
9,152,6
9,140,6
10,26,23
10,27,23
10,28,23
10,29,23
10,30,23
10,36,23
10,37,23
10,41,23
10,44,23
10,45,23
10,48,23
10,172,23
10,186,23
10,31,23
10,56,6
10,249,6
10,250,6
10,251,6
10,252,6
10,254,6
10,253,6
10,256,13
10,255,13
10,257,13
10,259,13
10,64,6
10,67,6
10,69,6
10,75,6
10,82,6
10,89,6
10,90,6
10,97,6
10,116,6
10,117,6
10,118,6
10,119,6
10,249,6
10,286,6
10,326,6
10,373,6
10,122,6
10,125,6
10,131,6
10,132,17
10,136,17
10,138,17
10,139,17
10,142,17
10,143,17
10,144,17
10,123,17
10,124,17
10,140,17
10,141,17
11,26,23
11,27,23
11,28,23
11,29,23
11,30,23
11,36,13
11,37,13
11,41,13
11,44,13
11,45,13
11,48,13
11,56,13
11,172,23
11,186,13
11,31,23
11,249,6
11,250,6
11,251,6
11,252,6
11,254,6
11,253,6
11,255,6
11,263,6
11,264,6
11,265,6
11,266,6
11,268,6
11,269,6
11,272,6
11,274,6
11,277,6
11,278,6
11,267,6
11,276,6
12,26,13
12,27,13
12,28,13
12,29,13
12,30,13
12,36,13
12,37,13
12,41,13
12,44,13
12,45,13
12,48,13
12,56,13
12,172,13
12,186,13
12,31,13
12,64,15
12,69,15
12,75,15
12,82,15
12,89,15
12,90,15
12,97,15
12,116,15
12,117,15
12,118,15
12,119,15
12,121,15
12,122,15
12,132,15
12,136,15
12,138,15
12,139,15
12,140,15
12,141,15
12,142,15
12,143,15
12,144,15
12,249,15
12,286,15
12,326,15
12,373,15
12,120,15
12,24,13
12,167,13
12,1,13
12,25,13
12,164,13
12,166,13
12,168,13
12,169,13
12,170,13
12,171,13
13,26,23
13,27,23
13,28,23
13,29,23
13,36,13
13,37,13
13,41,13
13,44,13
13,45,13
13,48,13
13,56,13
13,172,23
13,186,13
13,64,13
13,69,13
13,75,13
13,82,13
13,89,13
13,90,13
13,97,13
13,116,13
13,117,13
13,118,13
13,119,13
13,122,13
13,125,13
13,131,13
13,132,13
13,136,13
13,138,13
13,139,13
13,142,13
13,143,13
13,144,13
13,249,13
13,286,13
13,326,13
13,373,13
13,123,13
13,124,13
13,140,13
13,24,13
13,167,13
13,141,13
13,1,13
13,25,13
13,164,13
13,166,13
13,168,13
13,169,13
13,170,13
13,171,13
14,26,23
14,27,23
14,28,23
14,29,23
14,36,23
14,37,23
14,41,23
14,44,23
14,45,23
14,48,23
14,172,23
14,186,23
14,56,13
14,64,13
14,69,13
14,75,13
14,82,13
14,89,13
14,90,13
14,97,13
14,116,13
14,117,13
14,118,13
14,119,13
14,122,13
14,125,13
14,131,13
14,132,13
14,136,13
14,138,13
14,139,13
14,142,13
14,143,13
14,144,13
14,249,13
14,286,13
14,326,13
14,373,13
14,123,13
14,124,13
14,140,13
14,141,13
14,24,13
14,167,13
14,1,13
14,25,13
14,164,13
14,166,13
14,168,13
14,169,13
14,170,13
14,171,13
15,26,23
15,27,23
15,28,23
15,29,23
15,30,23
15,36,23
15,37,23
15,41,23
15,44,23
15,45,23
15,48,23
15,172,23
15,186,23
15,56,6
15,64,6
15,69,6
15,75,6
15,82,6
15,89,6
15,90,6
15,97,6
15,116,6
15,117,6
15,118,6
15,119,6
15,249,6
15,286,6
15,326,6
15,373,6
15,122,6
15,125,6
15,131,6
15,132,17
15,136,17
15,138,17
15,139,17
15,142,17
15,143,17
15,144,17
15,123,17
15,124,17
15,140,17
15,141,17
16,26,23
16,27,23
16,28,23
16,29,23
16,30,23
16,36,23
16,37,23
16,41,23
16,44,23
16,45,23
16,48,23
16,172,23
16,186,23
16,31,23
16,56,6
16,64,6
16,69,6
16,75,6
16,82,6
16,89,6
16,90,6
16,97,6
16,116,6
16,117,6
16,118,6
16,119,6
16,122,6
16,125,6
16,131,6
16,249,6
16,286,6
16,326,6
16,373,6
16,132,17
16,136,17
16,138,17
16,139,17
16,142,17
16,143,17
16,144,17
16,123,17
16,124,17
16,140,17
16,141,17
17,26,23
17,27,23
17,28,23
17,29,23
17,30,23
17,36,23
17,37,23
17,41,23
17,44,23
17,45,23
17,48,23
17,172,23
17,186,23
17,31,23
17,56,6
17,64,6
17,69,6
17,75,6
17,82,6
17,89,6
17,90,6
17,97,6
17,116,6
17,117,6
17,118,6
17,119,6
17,249,6
17,286,6
17,326,6
17,373,6
17,122,6
17,125,6
17,131,6
17,132,17
17,136,17
17,138,17
17,139,17
17,142,17
17,143,17
17,144,17
17,123,17
17,124,17
17,140,17
17,141,17
18,40,23
18,26,23
18,27,23
18,28,23
18,29,23
18,30,23
18,37,23
18,41,23
18,44,23
18,45,23
18,48,23
18,56,23
18,172,23
18,186,23
18,187,23
18,188,23
18,189,23
18,190,23
18,191,23
18,192,23
18,31,23
18,249,6
18,250,6
18,251,6
18,252,19
19,26,23
19,27,23
19,28,23
19,29,23
19,30,23
19,36,23
19,37,23
19,41,23
19,44,23
19,45,23
19,48,23
19,56,13
19,172,23
19,186,23
19,31,23
19,249,6
19,250,6
19,251,6
19,252,6
19,254,6
19,253,6
19,255,17
19,256,17
19,257,17
19,64,6
19,67,6
19,69,6
19,75,6
19,82,6
19,89,6
19,90,6
19,97,6
19,116,6
19,117,6
19,118,6
19,119,6
19,122,6
19,125,6
19,126,6
19,127,6
19,130,6
19,131,6
19,249,6
19,259,6
19,286,6
19,326,6
19,373,6
19,123,17
19,124,17
19,132,17
19,136,17
19,138,17
19,139,17
19,141,17
19,142,17
19,143,17
19,144,17
19,149,17
19,140,17
20,26,23
20,27,23
20,28,23
20,29,23
20,30,23
20,36,23
20,37,23
20,41,23
20,44,23
20,45,23
20,48,23
20,172,23
20,186,23
20,31,23
20,56,6
20,249,6
20,250,6
20,251,6
20,252,6
20,254,6
20,253,6
20,64,6
20,67,6
20,69,6
20,75,6
20,82,6
20,89,6
20,90,6
20,97,6
20,116,6
20,117,6
20,118,6
20,119,6
20,121,6
20,122,6
20,132,6
20,136,6
20,138,6
20,140,3
20,141,3
20,249,6
20,255,6
20,256,6
20,257,6
20,259,6
20,286,6
20,326,6
20,373,6
20,374,6
20,120,6
20,139,3
20,142,3
20,143,3
20,144,3
21,26,13
21,27,13
21,28,13
21,29,13
21,30,13
21,36,13
21,37,13
21,41,13
21,44,13
21,45,13
21,48,13
21,56,13
21,172,13
21,186,13
21,31,13
21,249,6
21,250,6
21,251,6
21,252,6
21,253,6
21,254,6
21,256,6
21,185,6
21,210,6
21,211,6
21,215,6
21,216,6
21,217,6
21,219,6
21,220,6
21,223,6
21,229,6
21,230,6
21,255,6
21,257,6
21,218,6
21,228,6
21,259,13
21,64,11
21,67,11
21,69,11
21,249,11
21,199,17
21,75,3
21,82,3
21,83,3
21,85,3
21,89,3
21,90,3
21,98,3
21,99,3
21,100,3
21,101,3
21,102,3
21,286,3
21,197,17
21,198,17
21,201,17
21,202,17
22,26,13
22,27,13
22,28,13
22,29,13
22,30,13
22,36,13
22,37,13
22,41,13
22,44,13
22,45,13
22,48,13
22,56,13
22,172,13
22,186,13
22,31,13
22,64,6
22,69,6
22,75,6
22,82,6
22,89,6
22,90,6
22,97,6
22,116,6
22,117,6
22,118,6
22,119,6
22,249,6
22,286,6
22,326,6
22,373,6
22,122,6
22,125,6
22,131,6
22,132,15
22,136,15
22,138,15
22,139,15
22,142,15
22,143,15
22,144,15
22,123,15
22,124,15
22,140,15
22,141,15
23,26,13
23,27,13
23,28,13
23,29,13
23,36,13
23,37,13
23,41,13
23,44,13
23,45,13
23,48,13
23,56,13
23,172,13
23,186,13
23,64,13
23,69,13
23,75,13
23,82,13
23,89,13
23,90,13
23,97,13
23,116,13
23,117,13
23,118,13
23,119,13
23,122,13
23,125,13
23,131,13
23,132,13
23,136,13
23,138,13
23,139,13
23,142,13
23,143,13
23,144,13
23,249,13
23,286,13
23,326,13
23,373,13
23,123,13
23,124,13
23,140,13
23,141,13
23,24,13
23,167,13
23,1,13
23,25,13
23,164,13
23,166,13
23,168,13
23,169,13
23,170,13
23,171,13
24,26,13
24,27,13
24,28,13
24,29,13
24,30,13
24,36,13
24,37,13
24,41,13
24,44,13
24,45,13
24,172,13
24,186,13
24,31,13
24,48,6
24,56,6
24,249,6
24,250,6
24,251,6
24,252,6
24,254,6
24,253,6
24,256,6
24,255,6
24,257,6
24,64,6
24,67,6
24,69,6
24,75,6
24,82,6
24,89,6
24,90,6
24,97,6
24,116,6
24,117,6
24,118,6
24,119,6
24,122,6
24,125,6
24,131,6
24,132,15
24,136,15
24,138,15
24,139,15
24,142,15
24,143,15
24,144,15
24,249,6
24,259,6
24,286,6
24,326,6
24,373,6
24,123,15
24,124,15
24,140,15
24,141,15
25,26,13
25,27,13
25,28,13
25,29,13
25,30,13
25,36,13
25,37,13
25,41,13
25,44,13
25,45,13
25,48,13
25,172,13
25,186,13
25,31,13
25,56,6
25,64,6
25,69,6
25,75,6
25,82,6
25,89,6
25,90,6
25,97,6
25,116,6
25,117,6
25,118,6
25,119,6
25,122,6
25,125,6
25,131,6
25,249,6
25,286,6
25,326,6
25,373,6
25,132,17
25,136,17
25,138,17
25,139,17
25,142,17
25,143,17
25,144,17
25,123,17
25,124,17
25,140,17
25,141,17
26,26,13
26,27,13
26,28,13
26,29,13
26,30,13
26,36,13
26,37,13
26,41,13
26,44,13
26,45,13
26,48,13
26,172,13
26,186,13
26,31,13
26,56,6
26,64,6
26,69,6
26,75,6
26,82,6
26,89,6
26,90,6
26,97,6
26,116,6
26,117,6
26,118,6
26,119,6
26,122,6
26,125,6
26,131,6
26,249,6
26,286,6
26,326,6
26,373,6
26,132,17
26,136,17
26,138,17
26,139,17
26,142,17
26,143,17
26,144,17
26,123,17
26,124,17
26,140,17
26,141,17
26,1,17
26,25,17
26,164,17
26,166,17
26,168,17
26,24,17
27,26,13
27,27,13
27,28,13
27,29,13
27,30,13
27,36,13
27,37,13
27,41,13
27,44,13
27,45,13
27,48,13
27,172,13
27,186,13
27,31,13
27,56,6
27,249,6
27,250,6
27,251,6
27,252,6
27,254,6
27,253,6
27,256,13
27,255,13
27,64,6
27,67,6
27,69,6
27,75,6
27,76,6
27,77,6
27,82,6
27,89,6
27,90,6
27,97,6
27,116,6
27,117,6
27,118,6
27,119,6
27,249,6
27,257,6
27,259,6
27,286,6
27,326,6
27,373,6
27,122,15
27,124,15
27,125,15
27,131,15
27,132,15
27,136,15
27,138,15
27,139,15
27,141,15
27,142,15
27,143,15
27,144,15
27,123,15
27,140,15
28,26,23
28,27,23
28,28,23
28,29,23
28,36,23
28,37,23
28,41,23
28,44,23
28,45,23
28,48,23
28,172,23
28,186,23
28,56,23
28,64,23
28,69,23
28,75,23
28,82,23
28,89,23
28,90,23
28,97,23
28,116,23
28,117,23
28,118,23
28,119,23
28,122,23
28,125,23
28,131,23
28,132,23
28,136,23
28,138,23
28,139,23
28,142,23
28,143,23
28,144,23
28,249,23
28,286,23
28,326,23
28,373,23
28,123,23
28,124,23
28,140,23
28,141,23
28,24,13
28,167,13
28,1,13
28,25,13
28,164,13
28,166,13
28,168,13
28,169,13
28,170,13
28,171,13
29,26,23
29,27,23
29,28,23
29,29,23
29,36,23
29,37,23
29,41,23
29,44,23
29,45,23
29,48,23
29,172,23
29,186,23
29,56,23
29,64,23
29,69,23
29,75,23
29,82,23
29,89,23
29,90,23
29,97,23
29,116,23
29,117,23
29,118,23
29,119,23
29,122,23
29,132,23
29,136,23
29,138,23
29,249,23
29,286,23
29,326,23
29,373,23
29,120,23
29,121,23
29,140,13
29,141,13
29,24,13
29,167,13
29,1,13
29,25,13
29,139,13
29,142,13
29,143,13
29,144,13
29,151,13
29,164,13
29,166,13
29,168,13
29,169,13
29,170,13
30,26,23
30,27,23
30,28,23
30,29,23
30,36,23
30,37,23
30,41,23
30,44,23
30,45,23
30,48,23
30,172,23
30,186,23
30,56,13
30,64,13
30,69,13
30,75,13
30,82,13
30,89,13
30,90,13
30,97,13
30,116,13
30,117,13
30,118,13
30,119,13
30,122,13
30,125,13
30,131,13
30,132,13
30,136,13
30,138,13
30,249,13
30,286,13
30,326,13
30,373,13
30,123,13
30,124,13
30,140,13
30,141,13
30,24,13
30,167,13
30,1,13
30,25,13
30,139,13
30,142,13
30,143,13
30,144,13
30,164,13
30,166,13
30,168,13
30,169,13
30,170,13
30,171,13
31,26,23
31,27,23
31,28,23
31,29,23
31,30,23
31,36,23
31,37,23
31,41,23
31,44,23
31,45,23
31,48,23
31,172,23
31,186,23
31,31,23
31,56,6
31,64,6
31,69,6
31,75,6
31,82,6
31,89,6
31,90,6
31,97,6
31,116,6
31,117,6
31,118,6
31,119,6
31,249,6
31,286,6
31,326,6
31,373,6
31,122,6
31,125,6
31,131,6
31,132,15
31,136,15
31,138,15
31,139,15
31,142,15
31,143,15
31,144,15
31,123,15
31,124,15
31,140,15
31,141,15
32,26,13
32,27,13
32,28,13
32,29,13
32,30,13
32,36,13
32,37,13
32,41,13
32,44,13
32,45,13
32,48,13
32,172,13
32,186,13
32,31,13
32,56,6
32,249,6
32,250,6
32,251,6
32,254,6
32,255,6
32,263,6
32,264,6
32,265,6
32,266,6
32,268,6
32,269,6
32,272,6
32,274,6
32,277,6
32,278,6
32,267,6
32,276,6
33,26,13
33,27,13
33,28,13
33,29,13
33,30,13
33,37,13
33,41,13
33,48,13
33,56,13
33,172,13
33,186,13
33,187,13
33,189,13
33,190,13
33,191,13
33,192,13
33,31,13
33,249,6
33,250,6
33,251,6
33,252,6
33,254,6
33,253,6
33,256,11
33,255,11
33,257,11
33,259,11
33,64,3
33,67,3
33,69,3
33,75,3
33,82,3
33,89,3
33,90,3
33,98,3
33,99,3
33,100,3
33,101,3
33,102,3
33,249,3
33,286,3
33,109,17
33,111,17
33,114,17
33,291,17
33,301,17
33,302,17
33,305,17
33,307,17
33,306,17
33,107,17
33,112,17
33,113,17
33,303,17
33,304,17
33,293,17
33,294,17
33,117,15
33,118,15
33,119,15
33,121,15
33,122,15
33,132,15
33,136,15
33,138,15
33,139,15
33,141,15
33,142,15
33,143,15
33,144,15
33,165,15
33,299,15
33,308,15
33,326,15
33,373,15
33,120,15
33,140,15
33,145,15
33,146,15
34,26,23
34,27,23
34,28,23
34,29,23
34,30,23
34,36,23
34,37,23
34,41,23
34,44,23
34,45,23
34,48,23
34,56,13
34,172,23
34,186,23
34,31,23
34,64,6
34,69,6
34,75,6
34,82,6
34,89,6
34,90,6
34,97,6
34,116,6
34,117,6
34,118,6
34,119,6
34,122,6
34,125,6
34,131,6
34,249,6
34,286,6
34,326,6
34,373,6
34,123,17
34,124,17
34,132,17
34,136,17
34,138,17
34,139,17
34,142,17
34,143,17
34,144,17
34,147,17
34,149,17
34,140,17
34,141,17
34,150,17
35,26,13
35,27,13
35,28,13
35,29,13
35,30,13
35,36,13
35,37,13
35,41,13
35,44,13
35,45,13
35,48,13
35,56,13
35,172,13
35,186,13
35,31,13
35,64,6
35,69,6
35,75,6
35,82,6
35,89,6
35,90,6
35,97,6
35,116,6
35,117,6
35,118,6
35,119,6
35,122,6
35,125,6
35,131,6
35,249,6
35,286,6
35,326,6
35,373,6
35,123,17
35,124,17
35,132,17
35,136,17
35,138,17
35,139,17
35,142,17
35,143,17
35,144,17
35,147,17
35,149,17
35,140,17
35,141,17
35,150,17
36,26,23
36,27,23
36,28,23
36,29,23
36,30,23
36,36,23
36,37,23
36,41,23
36,44,23
36,45,23
36,48,23
36,172,23
36,186,23
36,31,23
36,56,6
36,249,6
36,250,6
36,251,6
36,252,6
36,254,6
36,253,6
36,256,13
36,255,13
36,257,13
36,259,6
36,64,6
36,67,6
36,69,6
36,75,6
36,82,6
36,89,6
36,90,6
36,97,6
36,116,6
36,117,6
36,118,6
36,119,6
36,249,6
36,286,6
36,326,6
36,373,6
36,122,6
36,125,6
36,131,6
36,132,15
36,136,15
36,138,15
36,139,15
36,142,15
36,143,15
36,144,15
36,123,15
36,124,15
36,140,15
36,141,15
37,26,13
37,27,13
37,28,13
37,29,13
37,30,13
37,36,13
37,37,13
37,41,13
37,44,13
37,45,13
37,48,13
37,56,13
37,172,13
37,186,13
37,31,13
37,185,6
37,210,6
37,211,6
37,215,6
37,216,6
37,217,6
37,219,6
37,220,6
37,223,6
37,230,6
37,218,6
37,228,6
37,229,6
37,249,17
37,250,17
37,251,17
37,252,17
37,254,17
37,253,17
37,270,15
37,271,15
37,255,3
37,263,3
37,264,3
37,265,3
37,266,3
37,269,3
37,272,15
37,274,15
37,277,15
37,278,15
37,276,15
38,26,23
38,27,23
38,28,23
38,29,23
38,30,23
38,36,23
38,37,23
38,41,23
38,44,23
38,45,23
38,48,23
38,172,23
38,186,23
38,31,23
38,56,6
38,64,6
38,69,6
38,75,6
38,82,6
38,89,6
38,90,6
38,97,6
38,116,6
38,117,6
38,118,6
38,119,6
38,122,6
38,125,6
38,131,6
38,249,6
38,286,6
38,326,6
38,373,6
38,123,17
38,124,17
38,132,17
38,136,17
38,138,17
38,139,17
38,142,17
38,143,17
38,144,17
38,147,17
38,149,17
38,140,17
38,141,17
38,150,17
39,26,13
39,27,13
39,28,13
39,29,13
39,30,13
39,172,13
39,31,13
39,37,13
39,41,13
39,44,13
39,45,13
39,48,13
39,56,13
39,186,13
39,187,13
39,189,13
39,190,13
39,191,13
39,192,13
40,26,13
40,27,13
40,28,13
40,29,13
40,36,13
40,37,13
40,41,13
40,44,13
40,45,13
40,48,13
40,172,13
40,186,13
40,56,13
40,64,13
40,69,13
40,75,13
40,82,13
40,89,13
40,90,13
40,97,13
40,116,13
40,117,13
40,118,13
40,119,13
40,122,13
40,125,13
40,131,13
40,132,13
40,136,13
40,138,13
40,139,13
40,142,13
40,143,13
40,144,13
40,249,13
40,286,13
40,326,13
40,373,13
40,123,13
40,124,13
40,141,13
40,140,13
40,24,13
40,167,13
40,1,13
40,25,13
40,151,13
40,164,13
40,166,13
40,168,13
40,169,13
40,170,13
40,171,13
41,26,13
41,27,13
41,28,13
41,29,13
41,30,13
41,36,13
41,37,13
41,41,13
41,44,13
41,45,13
41,48,13
41,56,13
41,172,13
41,186,13
41,31,13
41,249,6
41,250,6
41,251,6
41,252,6
41,254,6
41,253,6
41,261,11
41,255,6
41,256,6
41,257,6
41,185,15
41,210,15
41,211,15
41,215,15
41,216,15
41,217,15
41,219,15
41,220,15
41,223,15
41,227,15
41,228,15
41,229,15
41,230,15
41,231,15
41,218,15
41,64,11
41,67,11
41,69,11
41,75,11
41,82,11
41,249,11
41,259,11
41,260,11
41,89,6
41,90,6
41,97,6
41,116,6
41,117,6
41,118,6
41,119,6
41,122,6
41,286,6
41,326,6
41,373,6
41,125,17
41,131,17
41,132,17
41,136,17
41,138,17
41,139,17
41,142,17
41,143,17
41,144,17
41,123,17
41,124,17
41,140,17
41,141,17
42,26,13
42,27,13
42,28,13
42,29,13
42,36,13
42,37,13
42,41,13
42,44,13
42,45,13
42,48,13
42,56,13
42,172,13
42,186,13
42,64,13
42,69,13
42,75,13
42,82,13
42,89,13
42,90,13
42,97,13
42,116,13
42,117,13
42,118,13
42,119,13
42,122,13
42,125,13
42,131,13
42,132,13
42,136,13
42,138,13
42,139,13
42,142,13
42,143,13
42,144,13
42,249,13
42,286,13
42,326,13
42,373,13
42,123,13
42,124,13
42,140,13
42,141,13
42,24,13
42,167,13
42,1,13
42,25,13
42,164,13
42,166,13
42,168,13
42,169,13
42,170,13
42,171,13
43,26,13
43,27,13
43,28,13
43,29,13
43,36,13
43,37,13
43,41,13
43,44,13
43,45,13
43,48,13
43,56,13
43,172,13
43,186,13
43,64,13
43,69,13
43,75,13
43,82,13
43,89,13
43,90,13
43,97,13
43,116,13
43,117,13
43,118,13
43,119,13
43,122,13
43,125,13
43,131,13
43,132,13
43,136,13
43,138,13
43,139,13
43,142,13
43,143,13
43,144,13
43,249,13
43,286,13
43,326,13
43,373,13
43,123,13
43,124,13
43,140,13
43,141,13
43,24,13
43,167,13
43,1,13
43,25,13
43,164,13
43,166,13
43,168,13
43,169,13
43,170,13
43,171,13
44,26,13
44,27,13
44,28,13
44,29,13
44,30,13
44,36,13
44,37,13
44,41,13
44,44,13
44,45,13
44,48,13
44,56,13
44,172,13
44,186,13
44,31,13
44,64,6
44,69,6
44,75,6
44,82,6
44,89,6
44,90,6
44,97,6
44,116,6
44,117,6
44,118,6
44,119,6
44,122,6
44,125,6
44,131,6
44,249,6
44,286,6
44,326,6
44,373,6
44,132,15
44,136,15
44,138,15
44,139,15
44,142,15
44,143,15
44,144,15
44,123,15
44,124,15
44,140,15
44,141,15
45,26,17
45,27,17
45,28,17
45,29,17
45,30,17
45,36,17
45,37,17
45,41,17
45,172,17
45,186,17
45,31,17
45,48,6
45,49,6
45,50,6
45,56,6
45,64,6
45,69,6
45,75,6
45,82,6
45,89,6
45,90,6
45,97,6
45,116,6
45,117,6
45,118,6
45,119,6
45,122,6
45,125,6
45,131,6
45,249,6
45,286,6
45,326,6
45,373,6
45,132,15
45,136,15
45,138,15
45,139,15
45,142,15
45,143,15
45,144,15
45,123,15
45,124,15
45,140,15
45,141,15
46,26,17
46,27,17
46,28,17
46,29,17
46,30,6
46,36,6
46,172,6
46,186,6
46,31,6
46,37,6
46,41,6
46,48,6
46,56,6
46,249,6
46,250,6
46,251,6
46,254,6
46,255,6
46,263,6
46,264,6
46,265,6
46,266,6
46,268,6
46,269,6
46,272,6
46,274,6
46,277,6
46,278,6
46,267,6
46,276,6
47,26,17
47,27,17
47,28,17
47,29,17
47,30,17
47,36,17
47,37,17
47,41,17
47,44,17
47,45,17
47,172,17
47,186,17
47,31,17
47,48,6
47,56,6
47,249,6
47,250,6
47,251,6
47,254,6
47,255,6
47,263,6
47,264,6
47,265,6
47,266,6
47,268,6
47,269,6
47,272,6
47,274,6
47,277,6
47,278,6
47,267,6
47,276,6
48,26,17
48,27,17
48,28,17
48,29,17
48,30,17
48,172,17
48,31,17
48,36,19
48,37,19
48,41,19
48,48,19
