case,event,role
9,112,4
10,17,4
10,18,4
10,20,4
10,21,4
10,28,4
10,29,4
10,141,4
10,150,4
10,30,9
10,33,9
10,40,9
10,46,9
10,53,9
10,57,9
10,62,9
10,68,9
10,73,9
10,74,9
10,80,9
10,97,9
10,98,9
10,99,9
10,100,9
10,213,9
10,246,9
10,287,9
10,327,9
10,103,4
10,105,4
10,106,4
10,107,4
10,108,4
10,109,4
10,110,4
10,111,4
10,104,4
10,112,4
10,113,4
10,114,4
10,115,4
10,116,4
11,17,4
11,18,4
11,20,4
11,21,4
11,28,4
11,29,4
11,30,4
11,33,4
11,40,4
11,46,4
11,141,4
11,150,4
11,31,4
11,53,9
11,57,9
11,62,9
11,68,9
11,73,9
11,74,9
11,80,9
11,97,9
11,98,9
11,99,9
11,100,9
11,213,9
11,246,9
11,287,9
11,327,9
11,103,4
11,105,4
11,106,4
11,107,4
11,108,4
11,109,4
11,110,4
11,104,4
11,111,4
11,113,4
11,114,4
11,115,4
11,116,4
11,112,4
12,17,4
12,18,4
12,20,4
12,21,4
12,28,4
12,29,4
12,30,4
12,33,4
12,40,4
12,46,4
12,141,4
12,150,4
12,31,4
12,53,4
12,57,4
12,62,4
12,68,4
12,73,4
12,74,4
12,80,4
12,97,4
12,98,4
12,99,4
12,100,4
12,103,4
12,105,4
12,106,4
12,107,4
12,108,4
12,109,4
12,110,4
12,111,4
12,213,4
12,246,4
12,287,4
12,327,4
12,104,4
12,112,4
12,113,4
12,114,4
12,115,4
12,116,4
13,17,4
13,18,4
13,20,4
13,21,4
13,28,4
13,29,4
13,141,4
13,150,4
13,30,4
13,33,4
13,40,4
13,46,4
13,31,4
13,53,4
13,57,4
13,62,4
13,68,4
13,73,4
13,74,4
13,80,4
13,97,4
13,98,4
13,99,4
13,100,4
13,103,4
13,105,4
13,106,4
13,107,4
13,108,4
13,109,4
13,110,4
13,213,4
13,246,4
13,287,4
13,327,4
13,104,4
13,111,4
13,113,4
13,114,4
13,115,4
13,116,4
13,112,4
14,17,4
14,18,4
14,20,4
14,21,4
14,28,4
14,29,4
14,141,4
14,150,4
14,30,4
14,33,4
14,40,4
14,46,4
14,31,4
14,53,4
14,57,4
14,62,4
14,68,4
14,73,4
14,74,4
14,80,4
14,97,4
14,98,4
14,99,4
14,100,4
14,103,4
14,105,4
14,106,4
14,107,4
14,108,4
14,109,4
14,110,4
14,111,4
14,213,4
14,246,4
14,287,4
14,327,4
14,104,4
14,112,4
14,113,4
14,114,4
14,115,4
14,116,4
15,17,4
15,18,4
15,20,4
15,21,4
15,28,4
15,29,4
15,30,4
15,33,4
15,40,4
15,46,4
15,141,4
15,150,4
15,31,4
15,213,9
15,214,9
15,215,9
15,217,4
15,216,4
15,218,4
15,220,9
15,219,9
15,221,9
15,223,9
15,53,9
15,56,9
15,57,9
15,62,9
15,68,9
15,73,9
15,74,9
15,80,9
15,97,9
15,98,9
15,99,9
15,100,9
15,213,9
15,246,9
15,287,9
15,327,9
15,103,4
15,105,4
15,106,4
15,107,4
15,108,4
15,109,4
15,110,4
15,111,4
15,113,4
15,114,4
15,115,4
15,116,4
15,104,4
15,112,4
16,17,3
16,18,3
16,20,3
16,21,3
16,28,3
16,29,3
16,141,3
16,150,3
16,30,3
16,33,3
16,40,3
16,46,3
16,31,3
16,53,9
16,57,9
16,62,9
16,68,9
16,73,9
16,74,9
16,80,9
16,97,9
16,98,9
16,99,9
16,100,9
16,103,9
16,106,9
16,107,9
16,213,9
16,246,9
16,287,9
16,327,9
16,104,4
16,105,4
16,108,4
16,109,4
16,110,4
16,111,4
16,112,4
16,113,4
16,114,4
16,115,4
16,116,4
17,17,4
17,18,4
17,20,4
17,21,4
17,28,4
17,29,4
17,30,4
17,33,4
17,40,4
17,46,4
17,141,4
17,150,4
17,31,4
17,53,9
17,57,9
17,62,9
17,68,9
17,73,9
17,74,9
17,80,9
17,97,9
17,98,9
17,99,9
17,100,9
17,213,9
17,246,9
17,287,9
17,327,9
17,103,4
17,105,4
17,106,4
17,107,4
17,108,4
17,109,4
17,110,4
17,111,4
17,113,4
17,114,4
17,115,4
17,116,4
17,104,4
17,112,4
18,17,3
18,18,3
18,20,3
18,21,3
18,28,3
18,29,3
18,30,3
18,33,3
18,40,3
18,46,3
18,141,3
18,150,3
18,31,3
18,53,1
18,57,1
18,62,1
18,68,1
18,73,1
18,74,1
18,80,1
18,97,1
18,98,1
18,213,1
18,246,1
18,287,1
18,327,1
18,99,1
18,100,1
18,103,1
18,106,1
18,107,1
18,356,1
18,356,1
18,104,4
18,105,4
18,108,4
18,109,4
18,110,4
18,111,4
18,113,4
18,114,4
18,115,4
18,116,4
18,112,4
19,17,3
19,18,3
19,20,3
19,21,3
19,28,3
19,29,3
19,30,3
19,33,3
19,40,3
19,46,3
19,141,3
19,150,3
19,31,3
19,53,9
19,57,9
19,62,9
19,68,9
19,73,9
19,74,9
19,80,9
19,97,9
19,98,9
19,99,9
19,100,9
19,213,9
19,246,9
19,287,9
19,327,9
19,103,4
19,105,4
19,106,4
19,107,4
19,108,4
19,109,4
19,110,4
19,111,4
19,113,4
19,114,4
19,115,4
19,116,4
19,104,4
19,112,4
20,17,3
20,18,3
20,20,3
20,21,3
20,28,3
20,29,3
20,30,3
20,33,3
20,40,3
20,46,3
20,141,3
20,150,3
20,31,3
20,53,1
20,57,1
20,62,1
20,68,1
20,73,1
20,74,1
20,80,1
20,97,1
20,98,1
20,99,1
20,100,1
20,103,1
20,106,1
20,107,1
20,213,1
20,246,1
20,287,1
20,327,1
20,104,4
20,105,4
20,108,4
20,109,4
20,110,4
20,111,4
20,112,4
20,113,4
20,114,4
20,115,4
20,116,4
21,17,3
21,18,3
21,20,3
21,21,3
21,29,3
21,30,3
21,141,3
21,150,3
21,151,3
21,153,3
21,154,3
21,155,3
21,156,3
21,31,3
21,33,3
21,40,3
21,46,3
21,213,3
21,214,3
21,215,3
21,216,3
21,218,3
21,217,3
21,163,3
21,161,3
21,162,3
21,165,3
22,17,3
22,18,3
22,20,3
22,21,3
22,28,3
22,29,3
22,30,3
22,33,3
22,40,3
22,46,3
22,53,1
22,57,1
22,62,1
22,68,1
22,73,1
22,74,1
22,80,1
22,97,1
22,98,1
22,99,1
22,100,1
22,103,1
22,106,1
22,107,1
22,141,3
22,150,3
22,213,1
22,246,1
22,287,1
22,327,1
22,31,3
22,104,4
22,105,4
22,108,4
22,109,4
22,110,4
22,111,4
22,113,4
22,114,4
22,115,4
22,116,4
22,112,4
23,17,4
23,18,4
23,20,4
23,21,4
23,28,4
23,29,4
23,141,4
23,150,4
23,30,4
23,33,4
23,40,4
23,46,4
23,31,4
23,53,9
23,57,9
23,62,9
23,68,9
23,73,9
23,74,9
23,80,9
23,97,9
23,98,9
23,99,9
23,100,9
23,213,9
23,246,9
23,287,9
23,327,9
23,103,3
23,105,3
23,106,3
23,107,3
23,108,3
23,109,3
23,110,3
23,111,3
23,104,3
23,112,3
23,113,3
23,114,3
23,115,3
23,116,3
24,17,3
24,18,3
24,20,3
24,21,3
24,28,3
24,29,3
24,30,3
24,33,3
24,40,3
24,46,3
24,141,3
24,150,3
24,31,3
24,131,3
24,161,3
24,162,3
24,165,3
24,166,3
24,172,3
24,355,3
24,163,3
25,17,3
25,18,3
25,20,3
25,21,3
25,28,3
25,29,3
25,30,3
25,33,3
25,40,3
25,46,3
25,141,3
25,150,3
25,31,3
25,213,1
25,214,1
25,215,1
25,216,1
25,218,1
25,217,1
25,219,4
25,225,4
25,226,4
25,227,4
25,228,4
26,17,4
26,18,4
26,20,4
26,21,4
26,28,4
26,29,4
26,30,1
26,33,1
26,40,1
26,46,1
26,53,1
26,57,1
26,62,1
26,68,1
26,73,1
26,74,1
26,80,1
26,97,1
26,98,1
26,99,1
26,100,1
26,103,1
26,106,1
26,107,1
26,141,4
26,150,4
26,213,1
26,246,1
26,287,1
26,327,1
26,31,1
26,104,4
26,105,4
26,108,4
26,109,4
26,110,4
26,111,4
26,113,4
26,114,4
26,115,4
26,116,4
26,112,4
27,17,4
27,18,4
27,20,4
27,21,4
27,28,4
27,29,4
27,30,4
27,33,4
27,40,4
27,46,4
27,141,4
27,150,4
27,31,4
27,131,3
27,161,3
27,162,3
27,165,3
27,166,3
27,172,3
27,163,3
28,17,4
28,18,4
28,20,4
28,21,4
28,28,4
28,29,4
28,30,4
28,33,4
28,40,4
28,46,4
28,141,4
28,150,4
28,31,4
28,53,1
28,57,1
28,62,1
28,68,1
28,73,1
28,74,1
28,80,1
28,97,1
28,98,1
28,99,1
28,100,1
28,103,1
28,106,1
28,107,1
28,213,1
28,246,1
28,287,1
28,327,1
28,104,4
28,105,4
28,108,4
28,109,4
28,110,4
28,111,4
28,113,4
28,114,4
28,115,4
28,116,4
28,112,4
29,17,3
29,18,3
29,20,3
29,21,3
29,28,3
29,29,3
29,30,3
29,33,3
29,40,3
29,46,3
29,141,3
29,150,3
29,31,3
29,53,9
29,57,9
29,62,9
29,68,9
29,73,9
29,74,9
29,213,9
29,246,9
29,312,9
29,313,9
29,314,9
29,315,4
29,317,4
29,316,4
29,355,4
30,17,3
30,18,3
30,20,3
30,21,3
30,29,3
30,30,3
30,141,3
30,150,3
30,151,3
30,153,3
30,154,3
30,155,3
30,156,3
30,31,3
30,33,3
30,40,8
30,46,8
30,131,8
30,132,8
30,133,8
30,134,8
30,213,8
30,214,8
30,215,8
30,218,8
30,219,8
30,225,8
30,226,8
30,227,8
30,228,8
30,230,8
30,232,8
30,233,8
30,235,8
30,238,8
30,239,8
30,240,8
30,243,8
30,130,8
30,231,8
30,237,8
30,241,8
31,17,4
31,18,4
31,20,4
31,21,4
31,28,4
31,29,4
31,141,4
31,150,4
31,30,4
31,33,4
31,40,4
31,46,4
31,31,4
32,17,3
32,18,3
32,20,3
32,21,3
32,28,3
32,29,3
32,30,3
32,33,3
32,40,3
32,46,3
32,141,3
32,150,3
32,31,3
32,53,9
32,57,9
32,62,9
32,68,9
32,73,9
32,74,9
32,80,9
32,97,9
32,98,9
32,99,9
32,100,9
32,213,9
32,246,9
32,287,9
32,327,9
32,103,4
32,105,4
32,106,4
32,107,4
32,108,4
32,109,4
32,110,4
32,104,4
32,111,4
32,113,4
32,114,4
32,115,4
32,116,4
32,112,4
33,17,3
33,18,3
33,20,3
33,21,3
33,28,3
33,29,3
33,30,3
33,33,3
33,40,3
33,46,3
33,141,3
33,150,3
33,31,3
33,213,1
33,214,1
33,215,1
33,216,1
33,218,1
33,217,1
33,220,3
33,53,1
33,56,1
33,57,1
33,62,1
33,68,1
33,73,1
33,74,1
33,80,1
33,97,1
33,98,1
33,149,1
33,175,1
33,176,1
33,180,1
33,181,1
33,182,1
33,184,1
33,186,1
33,187,1
33,193,1
33,194,1
33,213,1
33,219,3
33,221,3
33,223,3
33,246,1
33,287,1
33,327,1
33,356,1
33,185,1
33,192,1
33,99,1
33,100,1
33,103,1
33,106,1
33,107,1
33,104,4
33,105,4
33,108,4
33,109,4
33,110,4
33,111,4
33,113,4
33,114,4
33,115,4
33,116,4
33,112,4
34,17,4
34,18,4
34,20,4
34,21,4
34,28,4
34,29,4
34,30,4
34,33,4
34,40,4
34,46,4
34,141,4
34,150,4
34,31,4
34,53,3
34,57,3
34,62,3
34,68,3
34,69,3
34,70,3
34,73,3
34,74,3
34,81,3
34,82,3
34,213,3
34,246,3
34,83,1
34,84,1
34,85,1
34,90,1
34,92,1
34,88,1
34,93,1
34,94,1
34,95,1
34,252,1
34,261,3
34,262,3
34,263,3
34,264,3
34,265,3
34,267,3
34,266,3
34,254,1
34,255,1
34,98,1
34,99,1
34,100,1
34,103,1
34,106,1
34,107,1
34,268,1
34,287,1
34,327,1
35,17,3
35,18,3
35,20,3
35,21,3
35,28,3
35,29,3
35,30,3
35,33,3
35,40,3
35,46,3
35,141,3
35,150,3
35,355,4
36,17,3
36,18,3
36,20,3
36,21,3
36,28,3
36,29,3
36,141,3
36,150,3
36,30,3
36,33,3
36,40,3
36,46,3
36,31,3
36,213,9
36,214,9
36,215,9
36,216,9
36,218,9
36,217,9
36,130,4
36,219,9
36,225,9
36,226,9
36,227,9
36,228,9
36,231,4
36,232,4
36,237,4
36,238,4
36,131,4
36,132,4
36,133,4
36,134,4
36,230,4
36,233,4
36,235,4
36,239,4
36,240,4
36,243,4
36,241,4
37,17,3
37,18,3
37,20,3
37,21,3
37,141,3
37,28,3
37,29,3
37,30,3
37,33,3
37,40,3
37,46,3
37,150,3
37,31,3
37,53,9
37,57,9
37,62,9
37,68,9
37,73,9
37,74,9
37,80,9
37,97,9
37,98,9
37,99,9
37,100,9
37,213,9
37,246,9
37,287,9
37,327,9
37,103,4
37,105,4
37,106,4
37,107,4
37,108,4
37,109,4
37,110,4
37,104,4
37,111,4
37,113,4
37,114,4
37,115,4
37,116,4
37,112,4
38,17,4
38,18,4
38,20,4
38,21,4
38,28,4
38,29,4
38,141,4
38,150,4
38,30,4
38,33,4
38,40,4
38,46,4
38,31,4
38,53,4
38,57,4
38,62,4
38,68,4
38,73,4
38,74,4
38,80,4
38,97,4
38,98,4
38,99,4
38,100,4
38,103,4
38,105,4
38,106,4
38,107,4
38,108,4
38,109,4
38,110,4
38,213,4
38,246,4
38,287,4
38,327,4
38,104,4
38,111,4
38,113,4
38,114,4
38,115,4
38,116,4
38,112,4
39,17,3
39,18,3
39,20,3
39,21,3
39,28,3
39,29,3
39,30,3
39,33,3
39,40,3
39,46,3
39,141,3
39,150,3
39,31,3
39,53,9
39,57,9
39,62,9
39,68,9
39,73,9
39,74,9
39,80,9
39,97,9
39,98,9
39,99,9
39,100,9
39,213,9
39,246,9
39,287,9
39,327,9
39,103,4
39,105,4
39,106,4
39,107,4
39,108,4
39,109,4
39,110,4
39,111,4
39,104,4
39,112,4
39,113,4
39,114,4
39,115,4
39,116,4
40,17,3
40,18,3
40,20,3
40,21,3
40,28,3
40,29,3
40,30,3
40,33,3
40,40,3
40,46,3
40,141,3
40,150,3
40,31,3
40,53,9
40,57,9
40,62,9
40,68,9
40,73,9
40,74,9
40,80,9
40,97,9
40,98,9
40,99,9
40,100,9
40,213,9
40,246,9
40,287,9
40,327,9
40,103,9
40,106,9
40,107,9
40,104,4
40,105,4
40,108,4
40,109,4
40,110,4
40,113,3
40,111,3
40,114,3
40,115,3
40,116,3
40,112,3
41,17,4
41,18,4
41,20,4
41,21,4
41,28,4
41,29,4
41,30,4
41,33,4
41,40,4
41,46,4
41,141,4
41,150,4
41,31,4
41,53,1
41,57,1
41,62,1
41,213,1
41,68,1
41,73,1
41,74,1
41,80,1
41,97,1
41,98,1
41,246,1
41,287,1
41,327,1
41,99,1
41,100,1
41,103,1
41,106,1
41,107,1
41,104,4
41,105,4
41,108,4
41,109,4
41,110,4
41,111,4
41,113,4
41,114,4
41,115,4
41,116,4
41,112,4
42,17,3
42,18,3
42,20,3
42,21,3
42,28,3
42,29,3
42,30,3
42,33,3
42,40,3
42,46,3
42,141,3
42,150,3
42,31,3
42,213,1
42,214,1
42,215,1
42,216,1
42,218,1
42,217,1
42,220,1
42,219,1
42,221,1
42,223,1
42,53,1
42,56,1
42,57,1
42,62,1
42,68,1
42,73,1
42,74,1
42,80,1
42,97,1
42,98,1
42,213,1
42,246,1
42,287,1
42,327,1
42,356,1
42,356,1
42,99,1
42,100,1
42,103,1
42,106,1
42,107,1
42,356,1
42,356,1
42,104,4
42,105,4
42,108,4
42,109,4
42,110,4
42,111,4
42,113,4
42,114,4
42,115,4
42,116,4
42,112,4
43,17,3
43,18,3
43,20,3
43,21,3
43,28,3
43,29,3
43,30,3
43,33,3
43,40,3
43,46,3
43,141,3
43,150,3
43,31,3
43,53,1
43,57,1
43,62,1
43,68,1
43,73,1
43,74,1
43,80,1
43,97,1
43,98,1
43,213,1
43,246,1
43,287,1
43,327,1
43,99,1
43,100,1
43,103,1
43,105,4
43,106,1
43,107,1
43,108,4
43,109,4
43,110,4
43,111,4
43,104,4
43,112,4
43,113,4
43,114,4
43,115,4
43,116,4
44,17,8
44,217,8
44,220,8
44,18,8
44,20,8
44,21,8
44,29,8
44,33,8
44,40,8
44,46,8
44,53,8
44,56,8
44,57,8
44,62,8
44,68,8
44,73,8
44,74,8
44,141,8
44,150,8
44,151,8
44,153,8
44,154,8
44,155,8
44,156,8
44,213,8
44,213,8
44,214,8
44,215,8
44,216,8
44,218,8
44,219,8
44,221,8
44,223,8
44,246,8
44,356,8
45,17,4
45,18,4
45,20,4
45,21,4
45,28,4
45,29,4
45,141,4
45,150,4
45,30,4
45,33,4
45,40,4
45,46,4
45,31,4
45,53,9
45,57,9
45,62,9
45,68,9
45,73,9
45,74,9
45,80,9
45,97,9
45,98,9
45,99,9
45,100,9
45,213,9
45,246,9
45,287,9
45,327,9
45,103,4
45,105,4
45,106,4
45,107,4
45,108,4
45,109,4
45,110,4
45,111,4
45,113,4
45,114,4
45,115,4
45,116,4
45,104,4
45,112,4
46,17,4
46,18,4
46,20,4
46,21,4
46,28,4
46,29,4
46,30,4
46,33,4
46,40,4
46,46,4
46,141,4
46,150,4
46,31,4
46,53,9
46,57,9
46,62,9
46,68,9
46,73,9
46,74,9
46,80,9
46,97,9
46,98,9
46,99,9
46,100,9
46,213,9
46,246,9
46,287,9
46,327,9
46,103,4
46,105,4
46,106,4
46,107,4
46,108,4
46,109,4
46,110,4
46,111,4
46,113,4
46,114,4
46,115,4
46,116,4
46,104,4
46,112,4
47,17,3
47,18,3
47,20,3
47,21,3
47,28,3
47,29,3
47,30,3
47,33,3
47,40,3
47,46,3
47,141,3
47,150,3
47,31,3
47,213,1
47,214,1
47,215,1
47,216,1
47,218,1
47,217,1
47,220,1
47,53,1
47,56,1
47,57,1
47,62,1
47,68,1
47,73,1
47,74,1
47,80,1
47,97,1
47,98,1
47,213,1
47,219,1
47,221,1
47,223,1
47,246,1
47,287,1
47,327,1
47,356,1
47,99,1
47,100,1
47,103,1
47,106,1
47,107,1
47,104,4
47,105,4
47,108,4
47,109,4
47,110,4
47,111,4
47,113,4
47,114,4
47,115,4
47,116,4
47,112,4
48,17,4
48,18,4
48,20,4
48,21,4
48,28,4
48,29,4
48,141,4
48,150,4
48,30,9
48,33,9
48,40,9
48,46,9
48,53,9
48,57,9
48,62,9
48,68,9
48,73,9
48,74,9
48,80,9
48,97,9
48,98,9
48,99,9
48,100,9
48,213,9
48,246,9
48,287,9
48,327,9
48,31,4
48,103,4
48,105,4
48,106,4
48,107,4
48,108,4
48,109,4
48,110,4
48,111,4
48,113,4
48,114,4
48,115,4
48,116,4
48,104,4
48,112,4
49,17,4
49,18,4
49,20,4
49,21,4
49,28,4
49,29,4
49,31,4
49,141,4
49,150,4
49,30,4
49,33,4
49,40,4
49,46,4
49,53,4
49,57,4
49,62,4
49,68,4
49,73,4
49,74,4
49,80,4
49,97,4
49,98,4
49,99,4
49,100,4
49,103,4
49,105,4
49,106,4
49,107,4
49,108,4
49,109,4
49,110,4
49,213,4
49,246,4
49,287,4
49,327,4
49,104,4
49,111,4
49,113,4
49,114,4
49,115,4
49,116,4
49,112,4
50,17,3
50,18,3
50,20,3
50,21,3
50,29,3
50,30,3
50,141,3
50,150,3
50,151,3
50,153,3
50,154,3
50,155,3
50,156,3
50,31,3
50,33,3
50,36,3
50,37,3
50,40,8
50,46,8
50,213,8
50,214,8
50,215,8
50,216,8
50,218,8
50,217,8
50,219,8
50,221,8
50,223,8
50,220,8
51,17,4
51,18,4
51,20,4
51,21,4
51,28,4
51,29,4
51,31,1
51,141,4
51,150,4
51,30,1
51,33,1
51,40,1
51,46,1
51,213,1
51,214,1
51,215,1
51,216,1
51,218,1
51,217,1
51,220,1
51,219,1
51,221,1
51,223,1
51,53,1
51,56,1
51,57,1
51,62,1
51,68,1
51,73,1
51,74,1
51,80,1
51,97,1
51,98,1
51,99,1
51,100,1
51,103,1
51,105,4
51,106,1
51,107,1
51,108,4
51,109,4
51,110,4
51,111,4
51,213,1
51,246,1
51,287,1
51,327,1
51,356,1
51,356,1
51,104,4
51,112,4
51,113,4
51,114,4
51,115,4
51,116,4
52,17,4
52,18,4
52,20,4
52,21,4
52,28,4
52,29,4
52,30,4
52,33,4
52,40,4
52,46,4
52,141,4
52,150,4
52,31,4
52,53,9
52,57,9
52,62,9
52,68,9
52,73,9
52,74,9
52,80,9
52,97,9
52,98,9
52,99,9
52,100,9
52,213,9
52,246,9
52,287,9
52,327,9
52,103,4
52,105,4
52,106,4
52,107,4
52,108,4
52,109,4
52,110,4
52,111,4
52,113,4
52,114,4
52,115,4
52,116,4
52,104,4
52,112,4
53,17,4
53,18,4
53,20,4
53,21,4
53,28,4
53,29,4
53,30,4
53,33,4
53,40,4
53,46,4
53,141,4
53,150,4
53,31,4
53,53,1
53,57,1
53,62,1
53,68,1
53,73,1
53,74,1
53,80,1
53,97,1
53,98,1
53,99,1
53,100,1
53,103,1
53,105,4
53,106,1
53,107,1
53,108,4
53,109,4
53,110,4
53,113,3
53,213,1
53,246,1
53,287,1
53,327,1
53,104,4
53,111,3
53,114,3
53,115,3
53,116,3
53,112,3
54,17,4
54,18,4
54,20,4
54,21,4
54,28,4
54,29,4
54,141,4
54,150,4
54,30,9
54,33,9
54,40,9
54,46,9
54,53,9
54,57,9
54,62,9
54,68,9
54,73,9
54,74,9
54,80,9
54,97,9
54,98,9
54,99,9
54,100,9
54,213,9
54,246,9
54,287,9
54,327,9
54,149,9
54,175,9
54,176,9
54,180,9
54,181,9
54,182,9
54,184,9
54,186,9
54,187,9
54,193,9
54,194,9
54,185,9
54,192,9
54,103,4
54,105,4
54,106,4
54,107,4
54,108,4
54,109,4
54,110,4
54,104,4
54,111,4
54,113,4
54,114,4
54,115,4
54,116,4
54,112,4
55,17,3
55,18,3
55,20,3
55,21,3
55,28,3
55,29,3
55,30,3
55,33,3
55,40,3
55,46,3
55,141,3
55,150,3
55,31,3
55,131,3
55,161,3
55,162,3
55,165,3
55,166,3
55,172,3
55,163,3
56,17,3
56,18,3
56,20,3
56,21,3
56,28,3
56,29,3
56,30,3
56,33,3
56,40,3
56,46,3
56,141,3
56,150,3
56,31,3
56,131,3
56,161,3
56,162,3
56,165,3
56,166,3
56,172,3
56,163,3
57,17,4
57,18,4
57,20,4
57,21,4
57,28,4
57,29,4
57,141,4
57,150,4
57,31,1
57,30,1
57,33,1
57,40,1
57,46,1
57,53,1
57,57,1
57,62,1
57,68,1
57,73,1
57,74,1
57,80,1
57,97,1
57,98,1
57,213,1
57,246,1
57,287,1
57,327,1
57,99,1
57,100,1
57,103,1
57,106,1
57,107,1
57,104,4
57,105,4
57,108,4
57,109,4
57,110,4
57,111,4
57,113,4
57,114,4
57,115,4
57,116,4
57,112,4
58,17,3
58,18,3
58,20,3
58,21,3
58,28,3
58,29,3
58,30,3
