case,event,role
4,39,10
4,41,10
4,173,10
4,186,10
4,46,10
4,47,10
4,53,10
4,211,10
4,238,10
4,55,10
4,59,10
4,61,10
4,69,10
4,74,10
4,298,10
4,400,10
4,79,10
4,83,10
4,85,10
4,91,10
4,92,10
4,93,10
4,100,10
4,116,10
4,117,10
4,297,10
4,340,10
4,119,10
4,125,9
4,130,9
4,134,9
4,135,9
4,143,9
5,33,9
5,34,9
5,35,9
5,36,9
5,37,9
5,184,9
5,197,9
5,38,9
5,39,9
5,41,9
5,173,9
5,186,9
5,46,9
5,47,9
5,53,9
5,211,9
5,55,9
5,59,9
5,61,9
5,69,9
5,74,9
5,167,9
5,298,9
5,81,9
5,168,9
5,72,9
5,82,9
5,91,9
5,297,9
5,92,9
5,93,9
5,100,9
5,116,9
5,169,9
5,340,9
5,117,9
5,120,9
5,122,9
5,130,9
5,171,9
5,134,9
5,135,9
5,143,9
6,33,10
6,34,10
6,36,10
6,37,10
6,184,10
6,197,10
6,38,10
6,39,10
6,41,10
6,173,10
6,186,10
6,46,10
6,47,10
6,53,10
6,211,10
6,238,10
6,55,9
6,59,9
6,61,9
6,298,9
6,69,9
6,74,9
6,79,9
6,400,9
6,83,9
6,85,9
6,91,9
6,92,9
6,93,9
6,100,9
6,116,9
6,117,9
6,297,9
6,340,9
6,119,9
6,125,9
6,130,9
6,134,9
6,135,9
6,143,9
6,144,9
6,162,7
6,1,7
6,29,7
6,31,7
6,166,7
7,33,9
7,34,9
7,36,9
7,37,9
7,184,9
7,197,9
7,38,9
7,39,9
7,41,9
7,173,9
7,186,9
7,46,9
7,47,9
7,53,9
7,211,9
7,55,9
7,59,9
7,61,9
7,69,9
7,74,9
7,298,9
7,72,9
7,81,9
7,82,9
7,91,9
7,92,9
7,93,9
7,297,9
7,100,9
7,116,9
7,117,9
7,340,9
7,122,9
7,130,9
7,134,9
7,120,9
7,135,9
7,143,9
8,33,9
8,39,9
8,34,9
8,35,9
8,36,9
8,37,9
8,184,9
8,197,9
8,38,9
8,173,9
8,186,9
8,41,9
8,46,9
8,47,9
8,53,9
8,211,9
8,55,9
8,59,9
8,61,9
8,69,9
8,74,9
8,167,9
8,298,9
8,400,9
8,79,9
8,168,9
8,83,9
8,85,9
8,91,9
8,297,9
8,92,9
8,93,9
8,100,9
8,116,9
8,169,9
8,340,9
8,117,9
8,119,9
8,125,9
8,130,9
8,171,9
8,134,9
8,135,9
8,143,9
8,144,9
8,162,7
8,1,7
8,172,7
8,29,7
8,31,7
8,166,7
9,33,5
9,39,5
9,47,5
9,224,5
9,231,5
9,123,5
9,135,5
9,140,5
9,34,5
9,36,5
9,37,5
9,184,5
9,197,5
9,38,5
9,173,5
9,44,5
9,186,5
9,46,5
9,57,5
9,58,5
9,61,5
9,69,5
9,72,5
9,74,5
9,252,5
9,81,5
9,50,5
9,211,5
9,214,5
9,218,5
9,220,5
9,82,5
9,85,5
9,91,5
9,92,5
9,93,5
9,100,5
9,116,5
9,117,5
9,297,5
9,340,5
9,223,5
9,226,5
9,230,5
9,233,5
9,119,5
9,122,5
9,125,5
9,130,5
9,131,5
9,134,5
9,137,5
9,138,5
9,139,5
9,142,5
9,1,5
9,31,5
9,32,5
9,162,5
9,164,5
9,165,5
9,166,5
10,33,9
10,34,9
10,35,9
10,36,9
10,37,9
10,184,9
10,197,9
10,38,9
10,39,9
10,173,9
10,186,9
10,41,9
10,46,9
10,47,9
10,53,9
10,211,9
10,55,9
10,59,9
10,61,9
10,69,10
10,74,10
10,167,10
10,298,10
10,81,10
10,168,10
10,72,10
10,82,10
10,91,10
10,297,10
10,92,10
10,93,10
10,100,10
10,116,10
10,117,10
10,169,10
10,340,10
10,120,10
10,122,10
10,130,10
10,171,10
10,134,10
10,135,10
10,143,10
10,144,10
11,33,10
11,34,10
11,36,10
11,37,10
11,184,10
11,197,10
11,38,10
11,39,10
11,173,10
11,186,10
11,46,10
11,47,10
11,53,10
11,211,10
11,238,7
11,239,7
11,240,7
11,242,7
11,244,7
11,245,7
11,41,9
11,55,9
11,246,9
11,247,9
11,42,9
11,58,9
11,61,9
11,69,9
11,74,9
11,252,9
11,250,9
11,251,9
11,81,9
11,72,9
11,82,9
11,91,9
11,92,9
11,93,9
11,100,9
11,116,9
11,297,9
11,340,9
11,117,9
11,122,9
11,120,10
11,130,10
11,132,10
11,134,10
11,135,10
11,143,10
11,144,10
11,1,5
11,29,5
11,31,5
11,158,5
11,162,5
12,33,6
12,39,6
12,47,6
12,224,6
12,231,6
12,123,6
12,135,6
12,140,6
12,34,6
12,36,6
12,37,6
12,184,6
12,197,6
12,38,6
12,173,6
12,44,6
12,186,6
12,46,6
12,57,6
12,58,6
12,61,6
12,252,6
12,69,6
12,72,6
12,74,6
12,211,6
12,214,6
12,218,6
12,220,6
12,223,6
12,226,6
12,230,6
12,233,6
12,81,6
12,82,6
12,85,6
12,91,6
12,92,6
12,93,6
12,100,6
12,116,6
12,297,6
12,340,6
12,117,6
12,119,6
12,122,6
12,125,6
12,130,6
12,131,6
12,134,6
12,138,6
12,50,6
12,137,6
12,139,6
12,142,6
12,1,5
12,31,5
12,32,5
12,162,5
12,164,5
12,165,5
12,166,5
13,33,10
13,34,10
13,36,10
13,37,10
13,184,10
13,197,10
13,38,10
13,39,10
13,173,10
13,186,10
13,188,10
13,189,10
13,192,10
13,46,10
13,47,10
13,49,10
13,53,10
13,60,10
13,211,10
13,41,5
13,42,5
13,55,5
13,58,5
13,61,5
13,252,5
13,69,5
13,74,5
13,84,5
13,72,5
13,81,5
13,82,5
13,91,5
13,92,5
13,93,5
13,297,5
13,101,5
13,103,5
13,104,5
13,105,5
13,114,5
13,301,5
13,308,5
13,310,5
13,312,5
13,318,5
13,334,5
13,336,5
13,337,5
13,112,5
13,313,5
13,306,5
13,303,5
13,117,5
13,339,5
13,340,5
13,122,5
13,130,5
13,132,5
13,134,5
13,143,5
13,13,5
13,26,5
13,120,5
13,135,5
13,27,5
13,30,5
13,117,5
13,120,5
13,122,5
13,130,5
13,132,5
13,134,5
13,135,5
13,143,5
13,13,5
13,144,5
13,144,5
13,29,5
13,31,5
13,158,5
13,162,5
13,166,5
14,33,10
14,34,10
14,36,10
14,37,10
14,184,10
14,197,10
14,38,10
14,39,10
14,173,10
14,186,10
14,46,10
14,47,10
14,53,10
14,211,10
14,55,10
14,58,10
14,61,10
14,252,10
14,69,10
14,74,10
14,81,10
14,72,10
14,82,10
14,91,10
14,92,10
14,93,10
14,100,10
14,116,10
14,117,10
14,297,10
14,340,10
14,120,10
14,122,10
14,130,10
14,134,10
14,135,10
14,143,10
14,144,10
15,33,10
15,34,10
15,36,10
15,37,10
15,184,10
15,197,10
15,38,10
15,39,10
15,173,10
15,186,10
15,188,10
15,189,10
15,192,10
15,46,10
15,47,10
15,49,10
15,53,10
15,60,10
15,211,10
15,41,5
15,55,3
15,58,3
15,61,3
15,252,3
15,253,3
15,255,3
15,256,3
15,258,3
15,259,3
15,64,3
15,65,3
15,252,3
15,69,3
15,74,3
15,84,3
15,81,3
15,72,3
15,82,3
15,91,3
15,92,3
15,93,3
15,297,3
15,101,3
15,103,3
15,104,3
15,105,3
15,112,10
15,114,10
15,301,10
15,308,10
15,310,10
15,312,10
15,313,10
15,318,10
15,334,10
15,336,10
15,337,10
15,303,10
15,306,10
15,13,10
15,13,10
15,26,10
15,27,10
15,29,10
15,30,10
15,117,10
15,117,10
15,122,10
15,122,10
15,130,10
15,130,10
15,134,10
15,134,10
15,143,10
15,143,10
15,166,10
15,339,10
15,340,10
15,120,10
15,135,10
15,144,10
15,120,10
15,135,10
15,144,10
15,31,10
15,162,10
16,33,9
16,34,9
16,36,9
16,37,9
16,184,9
16,197,9
16,38,9
16,39,9
16,173,9
16,186,9
16,46,9
16,47,9
16,53,9
16,211,9
16,41,9
16,55,9
16,59,9
16,61,9
16,69,9
16,74,9
16,298,9
16,400,9
16,79,9
16,83,9
16,85,9
16,91,9
16,92,9
16,93,9
16,100,9
16,116,9
16,117,9
16,297,9
16,340,9
16,119,9
16,125,9
16,130,9
16,134,9
16,135,9
16,143,9
16,144,9
16,1,5
16,29,5
16,31,5
16,162,5
16,166,5
17,33,7
17,34,7
17,36,7
17,37,7
17,184,7
17,197,7
17,38,7
17,39,7
17,173,7
17,44,7
17,186,7
17,46,7
17,47,7
17,57,7
17,58,7
17,61,7
17,69,7
17,72,7
17,74,7
17,252,7
17,81,7
17,82,7
17,85,7
17,91,7
17,92,7
17,93,7
17,100,7
17,116,7
17,297,7
17,340,7
17,117,7
17,119,7
17,224,5
17,231,5
17,50,5
17,51,5
17,211,5
17,214,5
17,218,5
17,220,5
17,223,5
17,226,5
17,230,5
17,233,5
17,122,9
17,123,9
17,125,9
17,130,9
17,131,9
17,134,9
17,135,9
17,137,9
17,138,9
17,139,9
17,142,9
17,140,9
17,1,9
17,31,9
17,32,9
17,162,9
17,164,5
17,165,5
17,166,5
18,33,10
18,34,10
18,36,10
18,37,10
18,184,10
18,197,10
18,38,10
18,39,10
18,173,10
18,186,10
18,188,10
18,189,10
18,192,10
18,46,10
18,47,10
18,49,10
18,53,10
18,60,10
18,211,10
18,55,10
18,58,10
18,61,10
18,69,10
18,74,10
18,84,10
18,252,10
18,81,10
18,72,10
18,82,10
18,91,10
18,92,10
18,93,10
18,101,10
18,297,10
18,103,10
18,104,10
18,105,10
18,112,9
18,41,9
18,42,9
18,114,9
18,301,9
18,308,9
18,310,9
18,312,9
18,313,9
18,318,9
18,334,9
18,336,9
18,337,9
18,117,9
18,339,9
18,340,9
18,122,9
18,120,10
18,130,10
18,132,10
18,134,10
18,135,10
18,143,10
18,13,10
18,26,10
18,27,10
18,30,10
18,117,10
18,120,10
18,122,10
18,130,10
18,132,10
18,134,10
18,135,10
18,143,10
18,13,10
18,29,10
18,31,10
18,158,10
18,162,10
18,306,9
18,303,9
18,144,10
18,144,10
19,33,9
19,34,9
19,36,9
19,37,9
19,184,9
19,197,9
19,38,9
19,39,9
19,173,9
19,41,9
19,186,9
19,46,9
19,47,9
19,57,9
19,58,9
19,61,9
19,69,5
19,74,5
19,252,5
20,33,10
20,34,10
20,36,10
20,37,10
20,184,10
20,197,10
20,38,10
20,39,10
20,173,10
20,186,10
20,46,10
20,47,10
20,53,10
20,211,10
20,41,6
20,55,6
20,58,6
20,61,6
20,42,6
20,69,6
20,74,6
20,252,6
20,81,6
20,72,6
20,82,6
20,91,6
20,92,6
20,93,6
20,100,6
20,297,6
20,340,6
20,116,6
20,117,6
20,120,9
20,122,9
20,130,9
20,132,9
20,134,9
20,135,9
20,143,9
21,33,10
21,34,10
21,36,10
21,37,10
21,184,10
21,197,10
21,38,10
21,39,10
21,173,10
21,186,10
21,46,10
21,47,10
21,53,10
21,211,10
21,41,6
21,55,6
21,58,6
21,61,6
21,42,6
21,252,6
21,69,6
21,74,6
21,81,6
21,72,6
21,82,6
21,91,6
21,92,6
21,93,6
21,100,6
21,116,6
21,297,6
21,340,6
21,117,6
21,120,10
21,122,10
21,130,10
21,132,10
21,134,10
21,135,10
21,143,10
21,144,10
22,39,5
22,47,5
22,33,5
22,123,5
22,135,5
22,140,5
22,34,5
22,36,5
22,37,5
22,184,5
22,197,5
22,38,5
22,173,5
22,44,5
22,186,5
22,46,5
22,57,5
22,58,5
22,61,5
22,69,5
22,72,5
22,74,5
22,252,5
22,81,5
22,82,5
22,85,5
22,91,5
22,92,5
22,93,5
22,100,5
22,116,5
22,117,5
22,297,5
22,340,5
22,119,5
22,122,5
22,125,5
22,130,5
22,131,5
22,134,5
22,137,5
22,138,5
22,139,5
22,142,5
22,1,5
22,31,5
22,32,5
22,162,5
22,164,9
22,165,9
22,166,9
23,33,10
23,34,10
23,36,10
23,37,10
23,184,10
23,197,10
23,38,10
23,39,10
23,173,10
23,186,10
23,46,10
23,47,10
23,53,10
23,211,10
24,33,5
24,39,5
24,47,5
24,224,5
24,231,5
24,34,5
24,36,5
24,37,5
24,38,5
24,173,5
24,44,5
24,186,5
24,46,5
24,57,5
24,50,5
24,58,5
24,61,5
24,252,5
24,69,5
24,72,5
24,74,5
24,81,5
24,82,5
24,85,5
24,297,5
24,91,5
24,92,5
24,93,5
24,100,5
24,340,5
24,211,5
24,214,5
24,218,5
24,220,5
24,223,5
24,226,5
24,230,5
24,233,5
24,116,5
24,117,5
24,119,5
24,122,9
24,123,9
24,125,9
24,130,9
24,131,9
24,134,9
24,135,9
24,137,9
24,138,9
24,139,9
24,142,9
24,140,9
24,1,5
24,31,5
24,32,5
24,162,5
24,164,5
24,165,5
24,166,5
25,33,6
25,224,6
25,231,6
25,123,6
25,135,6
25,140,6
25,34,6
25,36,6
25,37,6
25,184,6
25,197,6
25,38,6
25,39,6
25,173,6
25,44,6
25,186,6
25,46,6
25,47,6
25,57,6
25,58,6
25,61,6
25,69,6
25,72,6
25,74,6
25,252,6
25,81,6
25,211,6
25,214,6
25,218,6
25,220,6
25,82,6
25,85,6
25,91,6
25,92,6
25,297,6
25,93,6
25,100,6
25,116,6
25,117,6
25,340,6
25,119,6
25,50,6
25,223,6
25,226,6
25,230,6
25,233,6
25,122,6
25,125,6
25,130,6
25,131,6
25,135,6
25,138,6
25,134,6
25,137,6
25,139,6
25,142,6
25,162,6
25,1,6
25,31,6
25,32,6
25,164,6
25,165,6
25,166,6
26,33,5
26,39,5
26,47,5
26,123,5
26,135,5
26,140,5
26,34,5
26,36,5
26,37,5
26,184,5
26,197,5
26,38,5
26,173,5
26,44,5
26,186,5
26,46,5
26,57,5
26,58,5
26,61,5
26,69,5
26,72,5
26,74,5
26,252,5
26,81,5
26,50,5
26,82,5
26,85,5
26,91,5
26,92,5
26,93,5
26,100,5
26,116,5
26,297,5
26,340,5
26,117,5
26,119,5
26,122,5
26,125,5
26,130,5
26,131,5
26,134,5
26,137,5
26,138,5
26,139,5
26,142,5
26,1,5
26,31,5
26,32,5
26,162,5
26,164,5
26,165,5
26,166,5
27,33,5
27,39,5
27,47,5
27,231,5
27,34,5
27,36,5
27,37,5
27,184,5
27,197,5
27,38,5
27,173,5
27,44,5
27,186,5
27,46,5
27,57,5
27,50,5
27,58,5
27,61,5
27,69,5
27,72,5
27,74,5
27,252,5
27,81,5
27,82,5
27,85,5
27,91,5
27,92,5
27,93,5
27,100,5
27,116,5
27,117,5
27,297,5
27,340,5
27,119,5
27,122,5
27,125,5
27,211,5
27,223,5
27,230,5
27,123,5
27,135,5
27,135,5
27,140,5
27,134,5
27,130,5
27,131,5
27,134,5
27,137,5
27,138,5
27,139,5
27,142,5
27,1,5
27,2,5
27,3,5
27,13,5
27,26,5
27,31,5
27,32,5
27,162,5
27,164,5
27,165,5
27,166,5
28,33,9
28,34,9
28,36,9
28,37,9
28,184,9
28,197,9
28,38,9
28,39,9
28,173,9
28,44,9
28,186,9
28,46,9
28,47,9
28,57,9
28,58,9
28,61,9
28,50,9
28,51,9
28,211,6
28,214,6
28,218,6
28,220,6
28,221,6
28,223,6
28,226,6
28,230,6
28,231,6
28,233,6
28,252,6
28,69,6
28,72,6
28,74,6
28,81,6
28,82,6
28,85,6
28,91,6
28,297,6
28,92,6
28,93,6
28,100,6
28,116,6
28,117,6
28,340,6
28,119,6
28,122,6
28,125,6
28,123,10
28,130,10
28,131,10
28,134,10
28,135,10
28,137,10
28,138,10
28,139,10
28,142,5
28,140,10
28,1,6
28,31,6
28,32,6
28,162,6
28,164,6
28,165,6
28,166,6
29,33,10
29,34,10
29,36,10
29,37,10
29,184,10
29,197,10
29,38,10
29,39,10
29,173,10
29,186,10
29,188,10
29,189,10
29,190,10
29,191,10
29,192,10
29,46,10
29,47,10
29,49,10
29,60,10
29,50,9
29,57,9
29,58,9
29,61,9
29,252,9
29,69,9
29,72,9
29,74,9
29,81,9
29,84,9
29,82,9
29,85,9
29,91,9
29,92,9
29,93,9
29,297,9
29,101,9
29,103,9
29,104,9
29,105,9
29,108,9
29,110,9
29,112,9
29,114,9
29,301,9
29,307,9
29,312,9
29,313,9
29,315,9
29,303,9
29,135,9
29,162,9
29,318,9
29,117,9
29,119,9
29,340,9
29,123,9
29,140,9
29,122,9
29,125,9
29,130,9
29,131,9
29,407,9
29,134,9
29,137,9
29,138,9
29,139,9
29,13,9
29,31,9
29,142,9
29,32,9
29,164,9
29,165,9
29,166,9
30,33,10
30,47,10
30,34,10
30,36,10
30,37,10
30,184,10
30,197,10
30,38,10
30,39,10
30,173,10
30,186,10
30,44,10
30,46,10
30,57,10
30,58,10
30,61,10
30,69,10
30,72,10
30,74,10
30,252,10
30,81,10
30,82,10
30,85,10
30,91,10
30,92,10
30,93,10
30,100,10
30,116,10
30,117,10
30,297,10
30,340,10
30,119,10
30,122,10
30,125,10
30,123,10
30,130,10
30,131,10
30,134,10
30,135,10
30,137,10
30,138,10
30,139,10
30,142,10
30,140,10
30,1,5
30,31,5
30,32,5
30,162,5
31,33,10
31,47,5
31,34,10
31,36,10
31,37,10
31,184,10
31,197,10
31,38,10
31,39,10
31,173,10
31,186,10
31,44,10
31,46,5
31,57,5
31,58,5
31,61,5
31,123,9
31,50,9
31,252,9
31,69,9
31,72,9
31,74,9
31,81,9
31,82,9
31,85,9
31,91,9
31,92,9
31,93,9
31,100,9
31,116,9
31,297,9
31,340,9
31,117,9
31,119,9
31,122,9
31,125,9
31,130,9
31,131,9
31,134,9
31,135,9
31,137,9
31,138,9
31,139,9
31,142,9
31,140,9
31,162,6
31,1,6
31,31,6
31,32,6
31,164,6
31,165,6
31,166,6
32,33,9
32,34,9
32,36,9
32,37,9
32,184,9
32,197,9
32,38,9
32,39,9
32,173,9
32,44,9
32,186,9
32,46,9
32,47,9
33,33,9
33,39,6
33,47,6
33,38,9
33,39,9
33,46,6
33,47,6
33,34,6
33,36,6
33,37,6
33,184,6
33,197,6
33,38,6
33,173,6
33,44,6
33,186,6
33,46,6
33,57,6
33,58,6
33,61,6
33,69,6
33,72,6
33,252,6
33,74,6
33,81,6
33,82,6
33,85,6
33,91,6
33,92,6
33,93,6
33,100,6
33,297,6
33,211,6
33,223,6
33,50,6
33,116,6
33,117,6
33,340,6
33,341,6
33,342,6
33,119,6
33,214,6
33,218,6
33,220,6
33,223,6
33,224,6
33,226,6
33,230,6
33,231,6
33,233,6
33,122,6
33,123,6
33,125,6
33,130,6
33,131,6
33,134,6
33,135,6
33,137,6
33,138,6
33,139,6
33,140,6
33,142,6
33,1,6
33,31,6
33,32,6
33,162,6
33,164,6
33,165,6
33,166,6
34,33,10
34,34,10
34,36,10
34,37,10
34,184,10
34,197,10
34,38,10
34,39,10
34,173,10
34,186,10
34,44,10
34,46,10
34,47,10
34,57,7
34,58,7
34,61,7
34,69,7
34,72,7
34,74,7
34,252,7
34,81,7
34,82,7
34,85,7
34,297,7
34,91,7
34,92,7
34,93,7
34,100,7
34,116,7
34,340,7
34,117,7
34,119,10
34,122,10
34,123,10
34,125,10
34,130,10
34,131,10
34,134,10
34,135,10
34,137,10
34,138,10
34,139,10
34,142,10
34,140,10
34,1,5
34,31,5
34,32,5
34,162,5
35,33,9
35,39,6
35,47,6
35,38,9
35,39,9
35,46,9
35,47,9
35,34,6
35,36,6
35,37,6
35,184,6
35,197,6
35,38,6
35,173,6
35,44,6
35,186,6
35,46,6
35,57,6
35,58,6
35,61,6
35,69,6
35,72,6
35,74,6
35,252,6
35,81,6
35,82,6
35,85,6
35,91,6
35,92,6
35,93,6
35,100,6
35,116,6
35,117,6
35,297,6
35,340,6
35,119,6
35,122,6
35,125,6
35,130,6
35,134,6
35,123,6
35,135,6
35,138,6
35,140,6
35,50,6
35,131,6
35,134,6
35,135,6
35,137,6
35,139,6
35,142,6
35,1,6
35,31,6
35,32,6
35,162,6
35,164,6
35,165,6
35,166,6
36,33,5
36,39,5
36,47,5
36,123,5
36,135,5
36,140,5
36,34,5
36,36,5
36,37,5
36,184,5
36,197,5
36,38,5
36,173,5
36,44,5
36,186,5
36,46,5
36,57,5
36,58,5
36,61,5
36,69,5
36,72,5
36,74,5
36,252,5
36,81,5
36,50,5
36,82,5
36,85,5
36,91,5
36,92,5
36,93,5
36,100,5
36,116,5
36,117,5
36,297,5
36,340,5
36,119,5
36,122,5
36,125,5
36,130,5
36,131,5
36,134,5
36,137,5
36,138,5
36,139,5
36,142,5
36,1,5
36,31,5
36,32,5
36,162,5
36,164,5
36,165,5
36,166,5
37,33,9
37,34,9
37,36,9
37,37,9
37,184,9
37,197,9
37,38,9
37,39,9
37,173,9
37,44,9
37,186,9
37,46,9
37,47,9
37,50,9
37,57,9
37,58,9
37,61,9
37,69,9
37,72,9
37,74,9
37,252,9
37,81,9
37,82,9
37,85,9
37,91,9
37,92,9
37,93,9
37,297,9
37,100,9
37,116,9
37,117,9
37,340,9
37,119,9
37,122,9
37,125,9
37,127,9
37,128,9
37,123,9
37,130,9
37,131,9
37,134,9
37,135,9
37,137,9
37,138,9
37,139,9
37,142,9
37,140,9
38,33,5
38,39,5
38,39,5
38,47,5
38,47,5
38,112,5
38,313,5
38,313,5
38,303,5
38,38,5
38,46,5
38,34,5
38,36,5
38,37,5
38,184,5
38,197,5
38,38,5
38,173,5
38,186,5
38,188,5
38,189,5
38,190,5
38,191,5
38,192,5
38,46,5
38,49,5
38,60,5
38,57,5
38,58,5
38,61,5
38,50,5
38,69,5
38,72,5
38,74,5
38,84,5
38,252,5
38,81,5
38,82,5
38,85,5
38,91,5
38,92,5
38,93,5
38,101,5
38,297,5
38,103,5
38,104,5
38,312,5
38,105,5
38,108,5
38,110,5
38,114,5
38,301,5
38,307,5
38,312,5
38,315,5
38,318,5
38,340,5
38,117,5
38,119,5
38,122,10
38,123,10
38,125,10
38,130,10
38,131,10
38,134,10
38,135,10
38,137,10
38,138,10
38,139,10
38,13,10
38,31,10
38,32,10
38,142,10
38,140,10
38,162,10
39,33,10
39,34,10
39,36,10
39,37,10
39,184,10
39,197,10
39,38,10
39,39,10
39,173,10
39,44,10
39,186,10
40,33,10
40,34,10
40,36,10
40,37,10
40,184,10
40,197,10
40,38,10
40,39,10
40,173,10
40,44,10
40,186,10
40,46,10
40,47,10
40,50,6
40,57,6
40,58,6
40,61,6
40,252,6
40,253,6
40,255,6
40,256,6
40,257,6
40,258,6
40,259,6
40,260,6
40,261,6
40,64,6
40,65,6
40,68,6
40,346,6
40,252,6
40,69,6
40,72,6
40,74,6
40,81,6
40,82,6
40,85,6
40,91,6
40,92,6
40,93,6
40,297,6
40,100,6
40,340,6
40,341,6
40,342,6
40,343,6
40,344,6
40,345,6
40,345,6
40,347,6
40,348,6
40,358,6
40,359,6
40,366,6
40,367,6
40,368,6
40,116,6
40,140,6
40,117,10
40,119,10
40,122,10
40,123,10
40,125,10
40,130,10
40,131,10
40,134,10
40,135,10
40,137,10
40,138,10
40,139,6
40,142,6
40,1,5
40,31,5
40,32,5
40,162,5
40,164,5
40,165,5
40,166,5
41,33,10
41,34,10
41,36,10
41,37,10
41,184,10
41,197,10
41,38,10
41,39,10
41,173,10
41,44,10
41,186,10
41,46,10
41,47,10
41,50,5
41,57,5
41,58,5
41,61,5
41,69,5
41,72,5
41,74,5
41,252,5
41,81,5
41,82,5
41,85,5
41,91,5
41,92,5
41,93,5
41,100,5
41,116,5
41,117,5
41,297,5
41,340,5
41,211,5
41,214,5
41,218,5
41,220,5
41,223,5
41,224,5
41,226,5
41,230,5
41,231,5
41,233,5
41,119,5
41,122,9
41,123,9
41,125,9
41,130,9
41,131,9
41,134,9
41,135,9
41,137,9
41,138,9
41,139,9
41,142,9
41,140,9
41,1,5
41,31,5
41,32,5
41,162,5
41,164,5
41,165,5
41,166,5
42,33,10
42,34,10
42,36,10
42,37,10
42,184,10
42,197,10
42,38,10
42,39,10
42,173,10
42,44,10
42,186,10
42,46,9
42,47,9
42,57,9
42,58,9
42,61,9
42,69,9
42,72,9
42,74,9
42,252,9
42,81,9
42,82,9
42,50,9
42,85,9
42,91,9
42,92,9
42,93,9
42,100,9
42,116,9
42,117,9
42,297,9
42,340,9
42,119,9
42,120,9
42,122,9
42,130,9
42,131,9
42,134,9
42,135,9
42,137,9
42,138,9
42,139,9
42,142,9
42,140,9
42,1,5
42,31,5
42,32,5
42,162,5
42,164,5
42,165,5
42,166,5
43,33,10
43,256,6
43,34,10
43,36,10
43,37,10
43,38,10
43,184,10
43,197,10
43,39,10
43,173,10
43,44,10
43,186,10
43,46,10
43,47,10
43,57,6
43,58,6
43,61,6
43,252,6
43,253,6
43,255,6
43,257,6
43,258,6
43,265,6
43,266,6
43,268,6
43,271,6
43,272,6
43,274,6
43,277,6
43,278,6
43,280,6
43,281,6
44,33,9
44,34,9
44,36,9
44,37,9
44,184,9
44,197,9
44,38,9
44,39,9
44,173,9
44,44,9
44,186,9
44,46,9
44,47,9
44,57,9
44,50,9
44,58,9
44,61,9
44,252,9
44,69,9
44,72,9
44,74,9
44,81,9
44,82,9
44,85,9
44,91,9
44,92,9
44,93,9
44,100,9
44,116,9
44,117,9
44,297,9
44,340,9
44,119,9
44,122,9
44,125,9
44,127,9
44,128,9
